time,P_mean_kW,95th,5th,E_mean_kWh,E_95_kWh,E_5_kWh
00:00,0.163453356305216,0.1717524624025711,0.1555946482827817,0.040863339076304,0.04293811560064278,0.03889866207069542
00:15,0.1318695152264501,0.1388448043013014,0.125365148473193,0.032967378806612525,0.03471120107532535,0.03134128711829825
00:30,0.1269551003959917,0.1342965250813208,0.120132716681373,0.031738775098997925,0.0335741312703302,0.03003317917034325
00:45,0.1172021697986428,0.1240646224968502,0.110863261276996,0.0293005424496607,0.03101615562421255,0.027715815319249
01:00,0.1033399650323175,0.1094834537283655,0.0977453122558351,0.025834991258079375,0.027370863432091375,0.024436328063958776
01:15,0.0920269696088522,0.0973826908301275,0.0872005373066201,0.02300674240221305,0.024345672707531876,0.021800134326655025
01:30,0.0947336927840622,0.0999438354197499,0.0899961327831779,0.02368342319601555,0.024985958854937474,0.022499033195794476
01:45,0.0890054275800652,0.0939800232951935,0.0845129870299365,0.0222513568950163,0.023495005823798376,0.021128246757484124
02:00,0.0824005554315497,0.086832035007456,0.078458253705128,0.020600138857887425,0.021708008751864,0.019614563426282
02:15,0.0790135230632158,0.083615687336337,0.0749361463677179,0.01975338076580395,0.02090392183408425,0.018734036591929477
02:30,0.0765013357660251,0.080865402125471,0.0726442847982414,0.019125333941506274,0.02021635053136775,0.01816107119956035
02:45,0.0731893135651872,0.0771486239417247,0.0697272505459168,0.0182973283912968,0.019287155985431174,0.0174318126364792
03:00,0.0691922542962309,0.0727541209620848,0.0661302199516719,0.017298063574057724,0.0181885302405212,0.016532554987917975
03:15,0.069690656208197,0.0731786676144111,0.0666301315111774,0.01742266405204925,0.018294666903602774,0.01665753287779435
03:30,0.0724094894369179,0.0762262117814936,0.0690512852334208,0.018102372359229475,0.0190565529453734,0.0172628213083552
03:45,0.0744872926750426,0.0781094815259459,0.0712592547424842,0.01862182316876065,0.019527370381486477,0.01781481368562105
04:00,0.0855997691904615,0.0908719210086683,0.080837573259487,0.021399942297615375,0.022717980252167074,0.02020939331487175
04:15,0.0920591114846716,0.097481379238649,0.0871291658180837,0.0230147778711679,0.02437034480966225,0.021782291454520927
04:30,0.0897956826821344,0.0946363345089498,0.0853737898587933,0.0224489206705336,0.02365908362723745,0.021343447464698326
04:45,0.0893775739775845,0.0936618817739717,0.085464850420756,0.022344393494396125,0.023415470443492924,0.021366212605189
05:00,0.1028754376826952,0.1082078114883641,0.0979462054316838,0.0257188594206738,0.027051952872091025,0.02448655135792095
05:15,0.1019798293602932,0.107447752087144,0.0969843018697889,0.0254949573400733,0.026861938021786,0.024246075467447226
05:30,0.1171729411641745,0.1237312468237723,0.1110837377964493,0.029293235291043624,0.030932811705943076,0.027770934449112324
05:45,0.1449015767813563,0.1523063462041195,0.1379028183824032,0.03622539419533907,0.03807658655102988,0.0344757045956008
06:00,0.1530421718793803,0.1606762228274168,0.1458190535010625,0.038260542969845074,0.0401690557068542,0.036454763375265625
06:15,0.1758922952505346,0.1846537789495481,0.1675410814089094,0.04397307381263365,0.046163444737387024,0.04188527035222735
06:30,0.189000108499026,0.1981311666791101,0.1802609502440133,0.0472500271247565,0.049532791669777525,0.04506523756100333
06:45,0.2034992062212058,0.2129381409559249,0.1944394212746589,0.05087480155530145,0.05323453523898122,0.04860985531866473
07:00,0.2034705984800918,0.2129086673636933,0.1944309217177079,0.05086764962002295,0.05322716684092332,0.048607730429426975
07:15,0.1969817472773137,0.2061553242711691,0.1881989641889698,0.04924543681932843,0.05153883106779227,0.04704974104724245
07:30,0.2011212597356432,0.2104856700406367,0.1921345406656505,0.0502803149339108,0.052621417510159176,0.048033635166412625
07:45,0.2067293400395039,0.2165982238716835,0.1972734149633356,0.05168233500987598,0.05414955596792088,0.0493183537408339
08:00,0.1968082582559136,0.206218648537654,0.1878030456511821,0.0492020645639784,0.0515546621344135,0.04695076141279553
08:15,0.2017713483676468,0.2113132310274448,0.1926197587576399,0.0504428370919117,0.0528283077568612,0.048154939689409974
08:30,0.1991107104265395,0.2085462802705008,0.190084516819211,0.049777677606634874,0.0521365700676252,0.04752112920480275
08:45,0.1815050252769151,0.1900670280423509,0.1733356198720958,0.04537625631922877,0.047516757010587725,0.04333390496802395
09:00,0.184764985112727,0.1936263953152424,0.1762968432885003,0.04619124627818175,0.0484065988288106,0.04407421082212507
09:15,0.2052549255565769,0.2152874385008294,0.1956375299274705,0.051313731389144225,0.05382185962520735,0.04890938248186762
09:30,0.2049183711183817,0.2143301090248947,0.1958926954617084,0.05122959277959543,0.05358252725622367,0.0489731738654271
09:45,0.2202489107058203,0.230202041216223,0.2106729048615935,0.05506222767645508,0.05755051030405575,0.05266822621539838
10:00,0.2103852432943748,0.2201092321174781,0.2010705326220099,0.0525963108235937,0.055027308029369525,0.05026763315550248
10:15,0.2353491803932007,0.2451432334843836,0.2258903168031461,0.05883729509830018,0.0612858083710959,0.05647257920078653
10:30,0.2292530055982583,0.2390500794116102,0.2198109755302869,0.05731325139956458,0.05976251985290255,0.05495274388257172
10:45,0.2465225985351765,0.2565562650064998,0.2367971489585595,0.061630649633794124,0.06413906625162495,0.059199287239639874
11:00,0.2331110916244765,0.2429747357504914,0.2235818478553161,0.05827777290611912,0.06074368393762285,0.055895461963829024
11:15,0.2224935315034718,0.2318321178001789,0.2134842439322486,0.05562338287586795,0.057958029450044725,0.05337106098306215
11:30,0.2202282945122317,0.2297552237070239,0.21105589208711,0.05505707362805792,0.05743880592675597,0.0527639730217775
11:45,0.2108822824412855,0.2201520307788609,0.2019955562794523,0.05272057061032138,0.05503800769471522,0.05049888906986307
12:00,0.2065619202306737,0.2158134739571454,0.1976972975616946,0.05164048005766843,0.05395336848928635,0.04942432439042365
12:15,0.1994215743361651,0.20895397104614,0.1903162004952283,0.04985539358404128,0.052238492761535,0.04757905012380707
12:30,0.2050751935860049,0.2145362545408229,0.1959851175796699,0.051268798396501225,0.053634063635205724,0.04899627939491748
12:45,0.1816364182835761,0.1903024414239551,0.1733879613610878,0.045409104570894025,0.04757561035598878,0.04334699034027195
13:00,0.2019787821095451,0.2114081631066571,0.1929222807531175,0.05049469552738627,0.05285204077666428,0.04823057018827937
13:15,0.1995095183853882,0.2091155421549048,0.1903183263709804,0.04987737959634705,0.0522788855387262,0.0475795815927451
13:30,0.1940399267513467,0.2031754142641403,0.1852850689248446,0.04850998168783668,0.05079385356603507,0.04632126723121115
13:45,0.1842659957827186,0.193274998600393,0.1756589069351546,0.04606649894567965,0.04831874965009825,0.04391472673378865
14:00,0.1757772837368737,0.1842505585592624,0.167716823580911,0.04394432093421843,0.0460626396398156,0.04192920589522775
14:15,0.1661859038726862,0.1741126440453713,0.1586607484119772,0.04154647596817155,0.043528161011342825,0.0396651871029943
14:30,0.1594030993447126,0.1670493907428594,0.152163908106565,0.03985077483617815,0.04176234768571485,0.03804097702664125
14:45,0.1655364889480277,0.1736217716872563,0.1578686567391818,0.04138412223700692,0.04340544292181407,0.03946716418479545
15:00,0.1787560653405205,0.18729971829181,0.170602431042244,0.04468901633513012,0.0468249295729525,0.042650607760561
15:15,0.1782057309508657,0.1867511032245989,0.1700710157722519,0.044551432737716425,0.046687775806149724,0.04251775394306297
15:30,0.1754350053763522,0.1839570804460822,0.1673354206282097,0.04385875134408805,0.04598927011152055,0.04183385515705242
15:45,0.1883921701515217,0.1974702656141313,0.1797152751513303,0.04709804253788043,0.04936756640353283,0.04492881878783257
16:00,0.1997919240623002,0.2091229555884448,0.1908500647044204,0.04994798101557505,0.0522807388971112,0.0477125161761051
16:15,0.1856862223723696,0.1943676010128964,0.1773835788153503,0.0464215555930924,0.0485919002532241,0.044345894703837575
16:30,0.1775387640189844,0.1858956446368214,0.169574464162357,0.0443846910047461,0.04647391115920535,0.04239361604058925
16:45,0.1985332194027792,0.207618968484513,0.1898187209201175,0.0496333048506948,0.05190474212112825,0.04745468023002938
17:00,0.2141312735414337,0.223777821149759,0.2048780273169155,0.05353281838535842,0.05594445528743975,0.05121950682922888
17:15,0.2378799556611116,0.2484768463730103,0.2276359239662717,0.0594699889152779,0.06211921159325257,0.05690898099156792
17:30,0.2342786701656313,0.2446402332058906,0.2242969929854676,0.05856966754140783,0.06116005830147265,0.0560742482463669
17:45,0.2415774605861002,0.2520977544359213,0.2314130110894952,0.06039436514652505,0.06302443860898033,0.0578532527723738
18:00,0.2578867638376991,0.2686786526829223,0.2474346954382155,0.06447169095942477,0.06716966317073057,0.061858673859553875
18:15,0.2475379120978867,0.25737656555611,0.2380241812112429,0.061884478024471674,0.0643441413890275,0.05950604530281073
18:30,0.2594763952452686,0.2695677133938239,0.2496908993011813,0.06486909881131715,0.06739192834845598,0.062422724825295324
18:45,0.2551020822187306,0.2653793105345571,0.2451614208291081,0.06377552055468265,0.06634482763363928,0.06129035520727703
19:00,0.2630207819666738,0.273841606291136,0.2525390833944444,0.06575519549166844,0.068460401572784,0.0631347708486111
19:15,0.2760490900250091,0.2871425583258342,0.2652685800635763,0.06901227250625228,0.07178563958145855,0.06631714501589407
19:30,0.2777973958059342,0.2886276174418971,0.2672640768874471,0.06944934895148355,0.07215690436047427,0.06681601922186177
19:45,0.2767250840730859,0.2875834015801446,0.2661682618390905,0.06918127101827147,0.07189585039503615,0.06654206545977262
20:00,0.2696387335867619,0.2802816185468165,0.2593171183508209,0.06740968339669047,0.07007040463670412,0.06482927958770522
20:15,0.252175090007622,0.2625779571060536,0.2421098066801248,0.0630437725019055,0.0656444892765134,0.0605274516700312
20:30,0.2457330340504453,0.2560104082981516,0.2358159839446023,0.061433258512611326,0.0640026020745379,0.05895399598615057
20:45,0.25807022384333,0.2685164268054144,0.2479687031318188,0.0645175559608325,0.0671291067013536,0.0619921757829547
21:00,0.2640261272022462,0.2748118227103815,0.2535670853934842,0.06600653180056155,0.06870295567759538,0.06339177134837105
21:15,0.2621828400822297,0.2730473287950132,0.2516719066519955,0.06554571002055742,0.0682618321987533,0.06291797666299888
21:30,0.2826207997081845,0.2938932132741101,0.2716663037799487,0.07065519992704612,0.07347330331852753,0.06791657594498718
21:45,0.3010756190229602,0.3125487764339369,0.2898841362244259,0.07526890475574005,0.07813719410848423,0.07247103405610647
22:00,0.2868014887667425,0.2981658684235435,0.2757403721334079,0.07170037219168562,0.07454146710588587,0.06893509303335198
22:15,0.2766152323009486,0.2875070670944945,0.2660300132749447,0.06915380807523715,0.07187676677362362,0.06650750331873617
22:30,0.2558419252323136,0.2663307878016666,0.2456853082868093,0.0639604813080784,0.06658269695041664,0.06142132707170232
22:45,0.2437094786249554,0.2540287609159834,0.2337375267738095,0.06092736965623885,0.06350719022899586,0.05843438169345237
23:00,0.2296489149717144,0.2398636839694581,0.2198320113959717,0.0574122287429286,0.05996592099236452,0.05495800284899292
23:15,0.2095673620945413,0.2189620701124342,0.2005599870007547,0.052391840523635325,0.05474051752810855,0.050139996750188674
23:30,0.1955558424266256,0.2050284772253767,0.1865246454148912,0.0488889606066564,0.051257119306344176,0.0466311613537228
23:45,0.167904981330097,0.1757202819378218,0.1604878642330583,0.04197624533252425,0.04393007048445545,0.040121966058264576
